Ticker,Short Name,Name,Market Cap,Price:D-1,P/E,Total Return YTD,Revenue T12M,EPS T12M,Ticker name 3,Ticker name 2,len,Ticker name
8381 HK Equity,NORTHERN NEW ENE,´__èásøˆá_,1411078144,0.411000013,44.80513,-17.79999733,207250112.4,0.009278495,8381,8381.HK,4,8381.HK
1251 HK Equity,SPT ENERGY GROUP,µ¯»oøˆá_,828786752,0.540000021,,-23.94365692,1276714731,-0.331315942,1251,1251.HK,4,1251.HK
3778 HK Equity,CHINA WEAVING MA,__¡êå«_Ö±±»„,738886528,0.589999974,46.96484756,-3.278695107,1607148962,0.014412828,3778,3778.HK,4,3778.HK
1296 HK Equity,GUODIAN TECHNO-H,¡ê_qÂ“Ë™,2880290816,0.474999994,23.03409576,-31.15942001,24634100141,-0.934775875,1296,1296.HK,4,1296.HK
1830 HK Equity,PERFECT SHAPE,´__Gøü,942480000,0.839999974,6.829267979,-28.20512772,861213984,0.123000003,1830,1830.HK,4,1830.HK
8215 HK Equity,FIRST CREDIT FIN,_€_@ÇH´ë»ÖÀ€,907200000,0.25,0.966301262,24.13801575,62260940,0.064811073,8215,8215.HK,4,8215.HK
2121 HK Equity,CHINA FIRST CHEM,_@_®±±»„Á]__¡êÁ^,970651136,1.210000038,6.411747456,-3.968250275,2630755296,0.196518203,2121,2121.HK,4,2121.HK
8090 HK Equity,CHINA ASSURANCE,__¡êÀ€ÇO»ÖÀ€_¡_ë,1645968768,0.980000019,,15.29411697,32138445.34,-0.034386501,8090,8090.HK,4,8090.HK
2133 HK Equity,CHINA POLYMETALL,__¡ê_h»Ö€_€qá~,389797952,0.195999995,,-30.00000191,114986617.7,-0.05747639,2133,2133.HK,4,2133.HK
1262 HK Equity,LABIXIAOXIN,€œµ__pás__Ç~,956863424,0.720000029,,-21.73912811,1293753501,-0.365940003,1262,1262.HK,4,1262.HK
6880 HK Equity,TEMPUS HOLD,€è¬_±±»„,913178432,2.609999895,65.25,-22.93235779,408608000,0.039999999,6880,6880.HK,4,6880.HK
1293 HK Equity,BAOXIN AUTO GROU,€_ÇH¬T¬¨,11635767296,4.550000191,43.06087112,-6.18556118,29397292931,0.112986847,1293,1293.HK,4,1293.HK
1023 HK Equity,SITOY GROUP HOLD,¨ƒ´N_¡_ë±±»„,2794274304,2.789999962,6.947210789,-10.4986887,3331879936,0.401600003,1023,1023.HK,4,1023.HK
844 HK Equity,GRAND CONCORD,_sÈ¬¡êÈò±±»„,506695200,1.230000019,,32.25806427,479812188.9,-0.023290448,844,844.HK,3,0844.HK
1269 HK Equity,CHINA FIRST CAPI,__±±_¡_ë,3749068800,5.650000095,,61.89112091,1340482847,-0.072682203,1269,1269.HK,4,1269.HK
1302 HK Equity,LIFETECH SCI,´_¡áÂ“__,4840000000,1.210000038,,-18.24324226,384377690.4,-0.001145246,1302,1302.HK,4,1302.HK
1239 HK Equity,JIN BAO BAO HOLD,»Ö€_€_±±»„,2223600128,0.217999995,,-24.82758522,233338007.1,-0.000338047,1239,1239.HK,4,1239.HK
3628 HK Equity,RENHENG ENTERPRI,_øÇ’_êá~±±»„,651240000,0.810000002,570.0209961,-1.219511032,69383000,0.001421,3628,3628.HK,4,3628.HK
1152 HK Equity,INFINITY FIN,ásÀ€_t_¡_ë,903440000,0.920000017,,22.66666794,103171000,-0.079667002,1152,1152.HK,4,1152.HK
8020 HK Equity,CHANCETON FINL,_táù»ÖÀ€_¡_ë,824899968,0.36500001,,-14.11764717,45710000,-0.005097,8020,8020.HK,4,8020.HK
6868 HK Equity,TENFU HLDGS CO,_„_… (_}¡ñ)±±»„,3129379072,2.549999952,18.26214027,-6.777277946,1874096289,0.145939508,6868,6868.HK,4,6868.HK
1028 HK Equity,C.BANNER,_d_æÇ_,6454199808,3.099999905,20.73996162,-12.18130493,3756047289,0.155447817,1028,1028.HK,4,1028.HK
3666 HK Equity,XIAO NAN GUO RES,_pÇn¡ê,811444672,0.550000012,,-8.333334923,2511206429,-0.077252172,3666,3666.HK,4,3666.HK
6823 HK Equity,HKT-SS,_È«__q¡T-SS,84954947584,11.22000027,21.41221428,16.24072075,34728999936,0.522,6823,6823.HK,4,6823.HK
1096 HK Equity,SINO ENERGY INTE,__øˆ¡êÈò±±»„,658664384,0.409999996,,-31.66666985,357806726.8,-0.469647202,1096,1096.HK,4,1096.HK
1235 HK Equity,TRAVEL EXPERT,±Má~¨é_B,415998976,0.810000002,8.181818008,-12.9032259,401932992,0.098999999,1235,1235.HK,4,1235.HK
1300 HK Equity,TRIGIANT GROUP,ÇT»__¡_ë,2048184960,1.309999943,5.639518261,-16.56051636,3596224673,0.24212437,1300,1300.HK,4,1300.HK
1568 HK Equity,SUNDART HOLDINGS,©î_F_¡_ë______´q,9600000000,4.800000191,19.4096241,155.3191528,4133146112,0.253699988,1568,1568.HK,4,1568.HK
968 HK Equity,XINYI SOLAR HLDS,ÇHüq´œøˆ,19773984768,2.930000067,15.8109169,-7.570978165,4750410112,0.185315005,968,968.HK,3,0968.HK
8179 HK Equity,FOOD IDEA HOLDIN,ásµNáN±±»„,176256000,0.027000001,0.699630857,-28.94736481,455459000,0.038591781,8179,8179.HK,4,8179.HK
8112 HK Equity,FOCUS MEDIA NETW,,197299872,0.086000003,,-49.16246033,74129698,-0.023562454,8112,8112.HK,4,8112.HK
1663 HK Equity,SINO HARBOUR HOL,_~«_©__a_£,1552320000,1.25999999,14.97235489,-34.03141403,962986571,0.088411762,1663,1663.HK,4,1663.HK
2098 HK Equity,ZALL DEVELOPMENT,¬™_üµo¨i,29657794560,2.75999999,13.07104397,39.39393616,1271109157,0.219725082,2098,2098.HK,4,2098.HK
3969 HK Equity,CHINA RAILWAY -H,__¡ê_qü_,41682616320,4.739999771,12.49842167,-7.96117115,29554736968,0.394860234,3969,3969.HK,4,3969.HK
1259 HK Equity,CHINA CHILD CARE,__¡ê¬ˆµ£Å@_z,505245504,0.5,3.765240431,-37.5,1127682414,-0.060294042,1259,1259.HK,4,1259.HK
6838 HK Equity,WINOX HOLDINGS,ÂÍ_Q¨ƒ,545000000,1.090000033,6.763632774,32.92683411,720920992,0.161156006,6838,6838.HK,4,6838.HK
8369 HK Equity,LAP KEI ENGINEER,,326400000,0.254999995,20.07873917,-32,187794000,0.0127,8369,8369.HK,4,8369.HK
1165 HK Equity,SFCE,___á´œ_q,5130943488,1.220000029,42.30145645,-38.071064,8678658706,0.031216907,1165,1165.HK,4,1165.HK
1355 HK Equity,LEGEND STRATEGY,ƒ–Ëˆ¡êÈò,310884736,0.790000021,4.771512985,-24.76189995,96545936,0.165565936,1355,1355.HK,4,1355.HK
2123 HK Equity,GOLDEN SHIELD,»ÖÂ_±±»„,253097600,0.224000007,14.76606846,0,885551505.8,0.015863723,2123,2123.HK,4,2123.HK
1363 HK Equity,CT ENVIRONMENTAL,__áæË™ÇO,12633583616,2,23.36890793,-21.25984192,1584923050,0.143986457,1363,1363.HK,4,1363.HK
6808 HK Equity,SUN ART RETAIL,¡»¿æ_s¡‰,47126142976,4.940000057,16.27663231,-12.26775742,1.19E+11,0.316718564,6808,6808.HK,4,6808.HK
1082 HK Equity,HK EDU INTL,_È«_±_¬|¡êÈò,184807520,0.405000001,2.276050806,-50,192805000,0.177939796,1082,1082.HK,4,1082.HK
1115 HK Equity,TIBET WATER RESO,_èåÌ_™üêá_,6062587392,2.359999895,18.4659214,-18.90035057,1027478614,0.133110389,1115,1115.HK,4,1115.HK
579 HK Equity,JNCEC-H,¬æøˆ_M__øˆá_,16832537600,2.450000048,7.433743,-10.90908909,17679389527,0.343265202,579,579.HK,3,0579.HK
3788 HK Equity,CHINA HANKING,__¡ê¬u__±±»„,1427399936,0.779999971,,-79.58115387,1501720392,-0.25558726,3788,3788.HK,4,3788.HK
3777 HK Equity,CH FIBER OPTIC,__¡ê´œÅ…_™µü,1565478528,0.730000019,4.273550034,-1.351350069,2371148395,0.177823308,3777,3777.HK,4,3777.HK
1146 HK Equity,CHINA OUTFITTERS,__¡ê»A_¢,1309271040,0.379999995,10.53160286,-44.11764908,1250355274,0.037894231,1146,1146.HK,4,1146.HK
2200 HK Equity,HOSA INTL LTD,øE¬F¡êÈò,4163891712,2.50999999,13.51996899,-7.193891048,1455152819,0.194642045,2200,2200.HK,4,2200.HK
1241 HK Equity,SHUANGHUA HLDGS,åù_“±±»„,403000000,0.620000005,,-36.08247375,176912388.1,-0.074275786,1241,1241.HK,4,1241.HK
871 HK Equity,CHINA DREDGING E,__¡ê_¬øCË™ÇO,1182781440,0.959999979,7.09620142,-36,866252899.9,-0.211926582,871,871.HK,3,0871.HK
1910 HK Equity,SAMSONITE INTL,ás¬q€R,32585041920,23.10000038,21.204422,-0.858364224,18858055035,1.087189797,1910,1910.HK,4,1910.HK
8193 HK Equity,GRCHINA PROF SER,_~µ¯±Má~»A¡é,2720462336,0.560000002,,-26.31578827,56339000,-0.136999999,8193,8193.HK,4,8193.HK
1488 HK Equity,LEE & MAN HANDBA,_z_Œ_‰_U,1204499968,1.460000038,125.2573776,10.60605907,658796992,0.011656,1488,1488.HK,4,1488.HK
2083 HK Equity,NATURE HOME HOLD,_j_óµM¨a©~,1717838464,1.169999957,,23.15789223,2480564309,-0.225662407,2083,2083.HK,4,2083.HK
8132 HK Equity,CHINA OIL GANGRA,__»o«_ÀU,956708224,0.094999999,,-41.71779251,133334674,-0.017696,8132,8132.HK,4,8132.HK
2299 HK Equity,BILLION IND HLDG,_æ_È_êá~,10515799040,4.849999905,45.19393158,8.681864738,6741128381,0.111867607,2299,2299.HK,4,2299.HK
1150 HK Equity,MILAN STATION,_í€›øü,562314240,0.829999983,,36.06556702,399679008,-0.071363,1150,1150.HK,4,1150.HK
1181 HK Equity,TANG PALACE HLDG,__¨c__¡ê,737793088,1.74000001,12.723979,1.754384279,1342910995,0.142701509,1181,1181.HK,4,1181.HK
1011 HK Equity,CHINA NT PHARMA,¨›_‰åŒÌ€,3412015104,2.190000057,30.09557152,-13.09523487,1045064961,0.075713883,1011,1011.HK,4,1011.HK
2789 HK Equity,YUANDA CHINA HLD,Èá_j__¡ê,1521139840,0.245000005,154.0423889,-26.86567116,10593677372,-0.038848672,2789,2789.HK,4,2789.HK
87001 HK Equity,HUI XIAN REIT,___Œ_£á~ÇH¡U,19836387328,3.673963785,98.41269684,-3.635880547,4086803508,0.038869056,87001,87001.HK,5,87001.HK
1252 HK Equity,CHINA TIANRUI GR,__¡ê_„áç_¡_ë_™»d,5257971200,2.190000057,14.21436977,18.37837982,7655085196,0.161328555,1252,1252.HK,4,1252.HK
3363 HK Equity,ZHENGYE INTL HLD,´Àá~¡êÈò,320000000,0.639999986,4.98989296,-8.571429253,2230390490,0.09679713,3363,3363.HK,4,3363.HK
3360 HK Equity,FAR EAST HORIZON,Èá»F_ÈÇH,21924720640,5.550000191,6.505908966,-23.02357674,14553703504,0.889248655,3360,3360.HK,4,3360.HK
1623 HK Equity,HILONG HOLDING,¨Ÿ_©±±»„,1441972864,0.850000024,7.55879879,-37.0370369,3067369734,0.117522098,1623,1623.HK,4,1623.HK
3688 HK Equity,TOP SPRING INTL,µ†ÈX¡êÈò,4078483456,3.450000048,6.276207924,-11.53846264,10519689088,0.549694987,3688,3688.HK,4,3688.HK
8138 HK Equity,TONGRENTANGCM,_P_ø¡—¡êÌ€,7575754752,9.050000191,19.87796593,-7.019382477,1001800000,0.455277994,8138,8138.HK,4,8138.HK
8098 HK Equity,CL GROUP HOLDING,©Ö_Q±±»„,451000000,0.409999996,11.32158852,-1.20481813,76595079,0.036214,8098,8098.HK,4,8098.HK
8087 HK Equity,CHINA 33 MEDIA,__¡ê_T_T_‚«C,783360000,0.136000007,,30.76923561,103243935.2,-0.031548964,8087,8087.HK,4,8087.HK
1380 HK Equity,CHINA KINGSTONE,__¡ê»Ö´ó,276650496,0.075999998,,-49.33333588,4561870.689,-0.071896241,1380,1380.HK,4,1380.HK
2282 HK Equity,MGM CHINA,ÂŸ¡»±___¡ê,38988001280,10.26000023,12.53197098,5.773200512,17170453504,0.818706006,2282,2282.HK,4,2282.HK
1231 HK Equity,NEWTON RESOURCES,ás€qüêá_,2480000000,0.620000005,,-17.33333206,4177948.526,-0.013907144,1231,1231.HK,4,1231.HK
1206 HK Equity,TECHNOVATOR,_P_è¨›_w,3020903680,3.789999962,12.50974941,-21.42103386,2082454010,1.23766463,1206,1206.HK,4,1206.HK
1378 HK Equity,CHINA HONGQIAO,__¡ê_È_™,40799883264,5.619999886,8.104917526,21.90888786,54445636031,0.725818565,1378,1378.HK,4,1378.HK
1143 HK Equity,CHINA HEALTHCARE,µ¯¨L¡á±d_£á~,3121846272,0.629999995,,-36.68341446,1008561024,-0.00046,1143,1143.HK,4,1143.HK
1121 HK Equity,BAOFENG MODERN,€_¨p¨ƒ©|,812834688,0.75,,-3.846150398,212347895.6,-0.025685533,1121,1121.HK,4,1121.HK
2839 HK Equity,CSI MAINLAND REA,__«___Ìñ_È«__W´Ç___a_a_£ÇŸ_®,11000000,4.400000095,,-23.87543297,,,2839,2839.HK,4,2839.HK
2817 HK Equity,WISE CSI CONSUMP,__«___Ìñ_È«__W´Ç___a¨¿_OÇŸ_®,8490000,5.659999847,,-11.56250381,,,2817,2817.HK,4,2817.HK
80 HK Equity,CNEWECON FUND,__¡êásügËô_‘üê,166892400,0.180000007,0.684563935,-25.61983109,170861136,-0.292137292,80,80.HK,2,0080.HK
816 HK Equity,HUADIAN FUXIN -H,µ¯_q_…ás,14125375488,1.679999948,6.261229992,-24.32432747,18934883710,0.279991851,816,816.HK,3,0816.HK
1323 HK Equity,NEWTREE GROUP,_ê_t_¡_ë,267048784,0.284999996,,-89.08045959,436400000,-0.286178991,1323,1323.HK,4,1323.HK
8265 HK Equity,POWERWELL PACIFI,_È¨p_î´_Âv,1993549952,1.299999952,,87.31987762,241242000,-0.0018912,8265,8265.HK,4,8265.HK
1929 HK Equity,CHOW TAI FOOK JE,©P_j_…,50800001024,5.079999924,11.75055504,1.599998474,63081101312,0.432320014,1929,1929.HK,4,1929.HK
1829 HK Equity,CHINA MACHINER-H,__¡ê_Ö±–_uµ{,20174673920,4.889999866,8.275011063,-14.05975723,25561457719,0.614071775,1829,1829.HK,4,1829.HK
1089 HK Equity,LEYOU TECH HOLDI,_…_CÂ“__±±»„,3097958400,1.080000043,,44.00000763,1977034644,-0.034295833,1089,1089.HK,4,1089.HK
2068 HK Equity,CHALIECO-H,___T¡êÈò,4394213888,1.649999976,6.728573322,-18.71921158,23996975357,0.255003326,2068,2068.HK,4,2068.HK
2011 HK Equity,KEE HOLDINGS,_}©_±±»„,817431552,1.879999995,193.3957367,-18.26086807,159016000,0.009721,2011,2011.HK,4,2011.HK
1466 HK Equity,MAN SANG JEWELLE,´ç´êø]€_,434548768,1.360000014,35.97883606,-7.48299408,270708992,0.037799999,1466,1466.HK,4,1466.HK
8181 HK Equity,KONGSHUMUNION,«__`çp_X,123292728,0.248999998,66.50640106,44.76743698,366690848,0.003744001,8181,8181.HK,4,8181.HK
1127 HK Equity,1010 PRINTING GR,__ÂP_L¬ê,939400000,1.220000029,5.754934311,16.12385178,1754640000,0.211991996,1127,1127.HK,4,1127.HK
2835 HK Equity,HORIZONS KS200,Horizons KOSPI 200ÇŸ_®ETF,33800000,16.89999962,,-2.199080229,,,2835,2835.HK,4,2835.HK
1367 HK Equity,HANBO ENT HLDGS,€_´¿á~±±»„,388800000,0.810000002,,26.56250381,355952000,-0.011,1367,1367.HK,4,1367.HK
2277 HK Equity,CHUN SING ENG,__»@_uµ{,1946700032,1.889999986,27,119.7674332,808083008,0.07,2277,2277.HK,4,2277.HK
940 HK Equity,C ANIMAL HEALTH,__¡ê¡æ»ÇÇO¡áÇ~,10223147008,5.199999809,32.09679413,0,1282052771,0.172784247,940,940.HK,3,0940.HK
935 HK Equity,DRAGON CROWN GRO,Ësµ__¡_ë,1486947072,1.340000033,19.28140831,1.515149951,269104000,0.069497,935,935.HK,3,0935.HK
2178 HK Equity,PETRO-KING,_æ_ï»o»A,690669888,0.519999981,,-23.52941513,631013984,-0.310949985,2178,2178.HK,4,2178.HK
1112 HK Equity,BIOSTIME INTERNA,_X´ê_ü,13047587840,20.70000076,42.04172516,29.53693008,5935071412,0.516090051,1112,1112.HK,4,1112.HK
1555 HK Equity,MIE HOLDINGS COR,MIøˆá_,2321491456,0.790000021,,-24.76189995,1276534230,-0.711232394,1555,1555.HK,4,1555.HK
958 HK Equity,HUANENG RENEWA-H,µ¯øˆásøˆá_,22568949760,2.319999933,10.2388134,0,9085297351,0.236483408,958,958.HK,3,0958.HK
1728 HK Equity,CHINA ZHENGTONG,´À_q¬T¬¨,6630601216,3,9.044229507,-15.96638489,36213821470,0.345836982,1728,1728.HK,4,1728.HK
468 HK Equity,GREATVIEW ASEPTI,øƒÂŸ´]üè,5323412992,3.980000019,14.27568245,13.3903141,2735761333,0.290163426,468,468.HK,3,0468.HK
1831 HK Equity,SHIFANG HLDG,_Q_è±±»„,748304128,0.620000005,,-73.72881317,82861050.86,-0.2102098,1831,1831.HK,4,1831.HK
8312 HK Equity,BRILLIANCE WORLD,»Ö_Á¡—±±»„,435960000,0.629999995,,0,44531000,-0.0098,8312,8312.HK,4,8312.HK
1090 HK Equity,DA MING INTERNAT,_j©œ¡êÈò,2978662400,2.609999895,,18.63635635,22270385064,-0.270015168,1090,1090.HK,4,1090.HK
8207 HK Equity,CREDIT CHINA HOL,__¡êÇH_U,12938726400,3.130000114,103.5692978,3.300334692,611676777.4,0.031465425,8207,8207.HK,4,8207.HK
1110 HK Equity,KINGWORLD,»ÖÂÁåŒÌ€_¡_ë,784350016,1.25999999,22.87884331,-26.31579208,880841514,0.057422763,1110,1110.HK,4,1110.HK
1117 HK Equity,CHINA MODERN DAI,_{´N»»á~,7426675200,1.399999976,17.07380676,-30.34825897,5956737055,0.087028985,1117,1117.HK,4,1117.HK
1086 HK Equity,GOODBABY INTERNA,_nÇ€_l¡êÈò,5081360384,4.570000172,25.48374557,62.05674744,6951131136,0.178571999,1086,1086.HK,4,1086.HK
1798 HK Equity,CHINA DATANG C-H,_j__ásøˆá_,5818960896,0.800000012,354.9000549,-17.525774,6899459592,0.003068991,1798,1798.HK,4,1798.HK
3618 HK Equity,CQRC BANK-H,_Ç_y_A_¿¡îá~Èé__,34595999744,3.720000029,3.926583767,-20.68230247,44711489473,0.974620161,3618,3618.HK,4,3618.HK
1091 HK Equity,CITIC DAMENG HOL,__ÇH_jÀ¿,1474237312,0.430000007,,-18.86791801,2517000064,-0.289891005,1091,1091.HK,4,1091.HK
1087 HK Equity,HL TECHNOLOGY GR,»l_OÂ“__,1388400000,1.779999971,28.71465683,-32.83019257,1044636563,0.042985194,1087,1087.HK,4,1087.HK
3081 HK Equity,VALUEGOLD ETF,Èù_é_Ë»ÖETF,648585024,30.45000076,,17.56757164,,,3081,3081.HK,4,3081.HK
1600 HK Equity,TIAN LUN GAS,_„_óÀU¨_,5754803200,5.699999809,16.0393219,-16.66667175,2775658560,0.370308677,1600,1600.HK,4,1600.HK
842 HK Equity,LEOCH INTERNATIO,_z_h¡êÈò,1177388160,0.870000005,9.062772751,26.08695793,5339656936,0.098666079,842,842.HK,3,0842.HK
238 HK Equity,EVERGREEN INTERN,»¿À_¡êÈò,749572352,0.790000021,,-1.249998808,557378072.5,-0.09899799,238,238.HK,3,0238.HK
1230 HK Equity,YASHILI INT'L,_¨_h_Q¡êÈò,8067452416,1.700000048,55.19327545,-11.91709328,3402393099,0.032175356,1230,1230.HK,4,1230.HK
1007 HK Equity,DAQING DAIRY HOL,_j_y¬Åá~,1697639936,1.679999948,,0,0,-0.003715077,1007,1007.HK,4,1007.HK
1913 HK Equity,PRADA,«_©ï_F,66145599488,25.85000038,22.89677048,7.261410713,30341203934,1.108190231,1913,1913.HK,4,1913.HK
1685 HK Equity,BOER POWER HOLDI,_Í_Í_q_O,2816519168,3.640000105,4.404968262,-73.27737427,3045910345,0.860495348,1685,1685.HK,4,1685.HK
1700 HK Equity,SPRINGLAND,µ¯_a¡êÈò±±»„,2905260032,1.200000048,5.231958389,-32.96088791,5146614233,0.239938722,1700,1700.HK,4,1700.HK
8269 HK Equity,WEALTH GLORY,«IÅA±±»„,275283968,0.067000002,,-1.470591187,72422000,-0.030753307,8269,8269.HK,4,8269.HK
1330 HK Equity,DYNAGREEN ENVI-H,_–_‰¡æ_OË™ÇO,3605250048,3.450000048,13.23193169,-31.95266342,1552142543,0.271466415,1330,1330.HK,4,1330.HK
580 HK Equity,SUN KING POWER,çƒ«__q_O_q_l,1552580992,1.120000005,20.88460541,-11.8110218,965253006.4,0.055849426,580,580.HK,3,0580.HK
3683 HK Equity,GREAT HARVEST MA,_aå_çp_X±±»„,1364914560,1.49000001,,23.14049339,80371850.79,-0.408716805,3683,3683.HK,4,3683.HK
1963 HK Equity,BANK OF CHONGQ-H,_Ç_yÈé__,17886752768,5.71999979,4.129669666,-18.16881371,21052426252,1.444743071,1963,1963.HK,4,1963.HK
460 HK Equity,SIHUAN PHARM,´|Ë™åŒÌ€,17826394112,1.720000029,7.291613579,-60.70367813,3913479115,0.246668017,460,460.HK,3,0460.HK
48 HK Equity,C AUTO INT DECO,__¡ê¬T¬¨___¢,396472320,0.238999993,4.432138443,-13.09091377,693159092.1,0.057677657,48,48.HK,2,0048.HK
1029 HK Equity,IRC LTD,ÅK_f,744862272,0.120999999,,-36.31578827,635024653.4,-0.782001392,1029,1029.HK,4,1029.HK
956 HK Equity,CHINA SUNTIEN-H,ás_„_–_‰øˆá_,3083583232,0.829999983,15.44660282,-33.06451797,5220144713,0.057276048,956,956.HK,3,0956.HK
3073 HK Equity,SPDR GR CHINA,SPDR«I¨ƒ_j__µ¯ETF,290950016,26.45000076,,-7.192979813,,,3073,3073.HK,4,3073.HK
926 HK Equity,BESUNYEN HOLDING,_„´êá_,1109993344,0.709999979,8.888433456,-15.23809624,818380679.3,0.082972246,926,926.HK,3,0926.HK
867 HK Equity,CHINA MEDICAL SY,±d_›Ì€á~,25369925632,10.19999981,21.31906891,-9.846219063,4382665927,0.498214459,867,867.HK,3,0867.HK
1039 HK Equity,FORTUNET E-COMME,¿æ_™©_¡î,1195527296,0.779999971,,-19.58763504,210420152.8,-0.636808174,1039,1039.HK,4,1039.HK
853 HK Equity,MICROPORT SCIENT,áL__åŒË¿,5597737984,3.910000086,,5.675676823,2913792003,-0.06620893,853,853.HK,3,0853.HK
975 HK Equity,MONGOL MINING,ÈX´j€qá~__´q,907733952,0.097999997,,-44,771335637.3,-0.156885399,975,975.HK,3,0975.HK
2468 HK Equity,TRONY SOLAR,__øq_î__øˆ,998350592,0.629999995,,0,2006324080,-0.250787498,2468,2468.HK,4,2468.HK
2198 HK Equity,CHINA SANJIANG F,__¡ê_T_À_®_u,1171862784,1.179999948,,-13.23529911,6113965127,-0.179071801,2198,2198.HK,4,2198.HK
1308 HK Equity,SITC,¨Ÿå_¡êÈò,11074490368,4.239999771,10.42175102,7.169338703,10626611219,0.406077917,1308,1308.HK,4,1308.HK
8356 HK Equity,CNC HOLDINGS,__¡êásµ¯_qµ¿,1034114240,0.254999995,,-8.928573608,356744000,-0.014837001,8356,8356.HK,4,8356.HK
1428 HK Equity,BRIGHT SMART,€£_~Ìñ¬_»ÖÀ€,3580174592,2.109999895,10.8149662,-12.0833416,826021984,0.195100002,1428,1428.HK,4,1428.HK
1698 HK Equity,BOSHIWA INTERNAT,_Í_hµ“¡êÈò,3486000128,1.679999948,10.29584694,0,1984417373,0.161375375,1698,1698.HK,4,1698.HK
640 HK Equity,INFINITY DEVELOP,ÂPç_µo¨i±±»„______´q,720159744,1.139999986,14.25178146,-10.39440346,543632000,0.07999,640,640.HK,3,0640.HK
2233 HK Equity,WEST CHINA CEMEN,_è_Á_™»d,8402252288,1.549999952,,-3.12500453,4318919713,-0.068868374,2233,2233.HK,4,2233.HK
2841 HK Equity,ISHARES CON STAP,iShares_w_î___`A»„´D_n¨¿_OÇŸ,37215004,16.54000092,,-11.17078304,,,2841,2841.HK,4,2841.HK
3001 HK Equity,ISHARES CONS DIS,iShares_w_î___`A»„´iÀ•¨¿_OÇŸ,22560000,15.03999996,,-25.91132736,,,3001,3001.HK,4,3001.HK
2118 HK Equity,TIAN SHAN DEVE,_„_sµo¨i±±»„,2987172352,2.970000029,18.73486328,-3.257325888,2855434704,0.162576842,2118,2118.HK,4,2118.HK
936 HK Equity,EAGLE LEGEND ASI,€Pµ{¬éÂw,1096000000,1.370000005,,-10.45751476,239755000,-0.052233001,936,936.HK,3,0936.HK
1788 HK Equity,GUOTAI JUNAN,¡ê¨›_g_w¡êÈò,16948864000,2.440000057,16.4008255,-10.29411602,2278507072,0.148773,1788,1788.HK,4,1788.HK
1019 HK Equity,CONVOY FINANCIAL,±d_È»ÖÀ€,4481668608,0.300000012,,-31.03448105,555271984,-0.1096,1019,1019.HK,4,1019.HK
1900 HK Equity,CHINA ITS HOLDIN,__¡ê«_øˆ´__q,1091656448,0.660000026,,-8.333333015,2859091649,-0.20690665,1900,1900.HK,4,1900.HK
976 HK Equity,CHIHO-TIANDE,È™_X_„_a,9216311296,5.690000057,,10.05802631,3136633088,-0.928082012,976,976.HK,3,0976.HK
1020 HK Equity,SINOREF HOLDINGS,µ¯_@±±»„,580829312,0.194999993,,-40,356411450.9,-0.159791331,1020,1020.HK,4,1020.HK
967 HK Equity,SOUND GLOBAL LTD,¨‡_w¡êÈò,4488492032,2.980000019,8.312507629,-57.42856979,5037353860,0.374825593,967,967.HK,3,0967.HK
2238 HK Equity,GUANGZHOU AUTO-H,_s¬T_¡_ë,1.34E+11,8.550000191,8.221400261,23.73372459,40270119654,1.066611291,2238,2238.HK,4,2238.HK
312 HK Equity,SHIRBLE DEPARTME,á_€__æ_f,1097799936,0.439999998,,-20.00000191,,,312,312.HK,3,0312.HK
951 HK Equity,CHAOWEI POWER,_WÇå¡æ_O,5122936832,5,12.78447533,-8.759124756,23260676422,0.406607235,951,951.HK,3,0951.HK
8295 HK Equity,ASIAN CAPITAL HO,¬™¬éüê´È,2059288192,0.579999983,138.0952301,52.63157654,36356000,0.0042,8295,8295.HK,4,8295.HK
1282 HK Equity,CHINA GOLDJOY GR,__¡ê»ÖÂv,16161448960,0.75,26.00645065,-27.66739845,711849008,0.028839,1282,1282.HK,4,1282.HK
2228 HK Equity,CECEP COSTIN NEW,__¡êü`øˆ¨Ÿ»FÇC,1537315584,0.660000026,8.128540993,-28.26086807,1534135141,0.085068824,2228,2228.HK,4,2228.HK
2128 HK Equity,CHINA LESSO,__¡êçp_“,12378649600,3.99000001,6.448410988,-23.88032913,18822474779,0.644279389,2128,2128.HK,4,2128.HK
1682 HK Equity,HIGHLIGHT IOT,¡»_U__¡ê»Ççp,545765824,1.049999952,,-12.50000763,262173000,-0.060300002,1682,1682.HK,4,1682.HK
416 HK Equity,BANK OF JINZHO-H,ËA_{Èé__»„´Ö______´q,32955209728,5.699999809,4.412403107,0.352112353,27342589636,1.344992742,416,416.HK,3,0416.HK
8337 HK Equity,DIRECTEL HOLDING,»__q_q¡T,918187520,0.294999987,,23.43096161,12826000,-0.011579,8337,8337.HK,4,8337.HK
2188 HK Equity,CHINA TITANS ENE,¨›©Zøˆá____N,1165570560,1.25999999,,-33.33333206,240947800.5,-0.036547816,2188,2188.HK,4,2188.HK
2268 HK Equity,YOUYUAN,Ëuá_±±»„,2550408192,2.150000095,9.628663063,-16.98841095,2099357001,0.232506366,2268,2268.HK,4,2268.HK
1768 HK Equity,BRACELL,Bracell,3284563456,0.959999979,7.440494061,10.00000095,3440717217,0.128765586,1768,1768.HK,4,1768.HK
